,is_goal,x,y,shot_body_part,shot_type,play_pattern
662284,0,109.0,53.5,Left Foot,Open Play,Regular Play
662285,0,110.1,23.9,Left Foot,Open Play,Regular Play
666439,0,93.8,40.6,Right Foot,Open Play,From Throw In
666440,0,116.4,29.0,Left Foot,Open Play,From Throw In
666441,0,113.3,52.9,Right Foot,Open Play,Regular Play
666442,0,112.5,41.9,Head,Open Play,From Corner
666443,0,107.2,52.8,Right Foot,Open Play,From Throw In
666444,0,105.6,45.5,Right Foot,Open Play,Regular Play
666445,1,101.2,44.7,Right Foot,Open Play,Regular Play
666446,0,112.5,43.2,Head,Open Play,From Free Kick
666447,0,111.5,32.9,Left Foot,Open Play,Regular Play
666448,0,107.1,40.6,Head,Open Play,Regular Play
666449,0,112.2,28.9,Left Foot,Open Play,From Free Kick
666450,0,91.4,36.7,Left Foot,Open Play,Regular Play
666451,0,102.4,21.5,Right Foot,Open Play,From Corner
666452,0,113.7,38.4,Right Foot,Open Play,Regular Play
666453,1,115.1,32.1,Right Foot,Open Play,Regular Play
666454,0,97.7,41.3,Right Foot,Open Play,Regular Play
666455,0,95.1,52.3,Right Foot,Open Play,Regular Play
666456,0,112.8,43.4,Head,Open Play,Regular Play
666457,0,93.5,38.1,Right Foot,Free Kick,From Free Kick
666458,0,93.1,30.6,Right Foot,Open Play,Regular Play
666459,1,103.8,37.1,Left Foot,Open Play,From Corner
666460,0,110.2,52.0,Right Foot,Open Play,Regular Play
666461,1,108.4,29.5,Left Foot,Open Play,Regular Play
666462,0,106.0,52.8,Left Foot,Open Play,Regular Play
666463,0,96.4,47.9,Right Foot,Open Play,From Throw In
666464,0,114.5,35.7,Right Foot,Open Play,Regular Play
666465,0,103.2,56.9,Right Foot,Open Play,From Corner
666466,0,108.5,36.7,Left Foot,Open Play,From Free Kick
666467,0,112.4,41.1,Left Foot,Open Play,Regular Play
666468,1,98.5,23.6,Right Foot,Open Play,From Corner
666469,0,98.6,15.5,Right Foot,Open Play,From Corner
666470,0,91.8,25.0,Right Foot,Open Play,From Free Kick
669623,0,91.0,57.5,Left Foot,Open Play,Regular Play
669624,0,100.8,40.5,Right Foot,Open Play,Regular Play
669625,0,114.8,41.9,Head,Open Play,From Free Kick
669626,1,116.4,34.2,Right Foot,Open Play,Regular Play
669627,0,98.9,29.4,Right Foot,Open Play,From Free Kick
669628,0,94.1,52.1,Left Foot,Open Play,From Throw In
669629,0,95.5,52.7,Left Foot,Open Play,Regular Play
669630,1,110.4,26.7,Right Foot,Open Play,Regular Play
669631,0,105.1,31.3,Right Foot,Open Play,From Throw In
669632,0,89.6,28.8,Left Foot,Open Play,From Throw In
669633,0,98.3,31.4,Right Foot,Open Play,Regular Play
669634,0,96.6,41.7,Right Foot,Free Kick,From Free Kick
669635,0,92.8,55.9,Left Foot,Open Play,From Throw In
669636,0,101.0,24.2,Right Foot,Open Play,From Goal Kick
669637,0,109.4,54.5,Left Foot,Open Play,From Throw In
669638,0,102.6,23.4,Right Foot,Open Play,From Corner
673743,0,102.4,22.1,Right Foot,Open Play,Regular Play
673744,0,106.0,47.7,Right Foot,Open Play,From Free Kick
673745,0,113.4,25.5,Left Foot,Open Play,From Throw In
673746,0,87.8,50.0,Right Foot,Free Kick,From Free Kick
673747,0,113.3,33.4,Head,Open Play,From Corner
673748,0,104.9,51.0,Right Foot,Open Play,From Throw In
673749,0,116.2,44.2,Right Foot,Open Play,From Throw In
673750,0,104.5,33.5,Left Foot,Open Play,Regular Play
673751,0,105.4,21.3,Left Foot,Open Play,Regular Play
673752,0,92.7,27.6,Left Foot,Open Play,Regular Play
673753,1,113.1,39.7,Head,Open Play,Regular Play
673754,0,105.2,53.0,Right Foot,Open Play,Regular Play
673755,0,98.1,45.8,Left Foot,Open Play,Regular Play
673756,0,114.5,47.7,Head,Open Play,From Corner
673757,0,95.5,44.5,Right Foot,Open Play,From Corner
673758,0,99.2,30.0,Left Foot,Open Play,From Throw In
673759,0,91.8,52.2,Right Foot,Open Play,Regular Play
673760,0,98.5,53.0,Right Foot,Open Play,From Throw In
673761,0,92.3,36.5,Right Foot,Open Play,Regular Play
673762,1,103.3,55.1,Right Foot,Open Play,From Throw In
673763,0,110.0,31.4,Left Foot,Open Play,From Throw In
673764,0,108.3,30.8,Right Foot,Open Play,From Corner
673765,1,104.7,35.7,Left Foot,Open Play,From Throw In
673766,0,92.3,31.6,Right Foot,Free Kick,From Free Kick
673767,0,105.9,41.0,Right Foot,Open Play,From Throw In
676940,1,109.7,33.1,Right Foot,Open Play,From Goal Kick
676941,0,98.0,23.4,Right Foot,Open Play,From Goal Kick
676942,1,114.9,41.4,Right Foot,Open Play,From Goal Kick
676943,0,97.7,47.5,Right Foot,Open Play,From Free Kick
676944,0,102.4,38.9,Left Foot,Open Play,Regular Play
676945,0,101.9,49.7,Left Foot,Open Play,From Counter
676946,0,105.9,26.5,Left Foot,Open Play,From Counter
676947,0,111.1,34.9,Right Foot,Open Play,Regular Play
676948,0,101.8,51.6,Left Foot,Open Play,From Throw In
676949,0,104.5,41.1,Head,Open Play,From Throw In
676950,0,101.4,17.2,Right Foot,Free Kick,From Free Kick
676951,1,110.8,43.8,Right Foot,Open Play,From Free Kick
676952,0,109.0,35.2,Head,Open Play,From Corner
676953,0,93.8,34.7,Right Foot,Open Play,From Goal Kick
676954,0,90.8,35.0,Left Foot,Open Play,From Corner
676955,0,92.5,34.7,Left Foot,Open Play,Regular Play
676956,0,113.4,51.2,Right Foot,Open Play,Regular Play
676957,0,94.5,26.0,Left Foot,Open Play,From Corner
676958,0,97.9,41.2,Left Foot,Free Kick,From Free Kick
680362,0,97.5,52.6,Left Foot,Open Play,Regular Play
680363,1,113.7,39.3,Left Foot,Open Play,From Throw In
680364,0,111.4,40.8,Right Foot,Open Play,From Throw In
680365,1,114.3,40.9,Right Foot,Open Play,From Corner
680366,0,90.1,40.6,Right Foot,Open Play,From Free Kick
680367,0,87.9,24.8,Left Foot,Open Play,From Corner
680368,0,102.9,25.7,Right Foot,Open Play,From Counter
680369,0,86.3,30.2,Right Foot,Open Play,Regular Play
680370,0,100.0,58.8,Left Foot,Open Play,From Throw In
680371,0,118.7,30.5,Right Foot,Open Play,Regular Play
680372,1,115.2,47.4,Head,Open Play,From Corner
680373,0,100.9,27.8,Left Foot,Open Play,From Corner
680374,0,112.7,44.1,Head,Open Play,From Corner
680375,0,112.4,31.7,Head,Open Play,Regular Play
680376,0,99.6,58.8,Left Foot,Open Play,From Free Kick
680377,1,110.0,37.8,Head,Open Play,From Throw In
680378,0,101.3,33.5,Right Foot,Free Kick,From Free Kick
680379,0,114.7,46.7,Head,Open Play,From Corner
680380,0,113.6,51.1,Right Foot,Open Play,Regular Play
680381,0,109.4,51.2,Right Foot,Open Play,From Free Kick
680382,0,114.2,41.0,Left Foot,Open Play,Regular Play
680383,0,98.6,27.5,Right Foot,Open Play,From Counter
680384,0,93.6,39.0,Left Foot,Free Kick,From Free Kick
680385,1,109.6,30.1,Left Foot,Open Play,From Free Kick
680386,0,99.0,27.4,Left Foot,Open Play,From Goal Kick
680387,0,102.6,36.2,Right Foot,Open Play,Regular Play
680388,0,108.5,47.3,Head,Open Play,From Throw In
683189,0,118.1,34.9,Left Foot,Open Play,From Corner
683190,0,114.6,49.1,Head,Open Play,From Throw In
683191,0,104.2,54.9,Left Foot,Open Play,From Goal Kick
683192,0,102.0,6.5,Right Foot,Open Play,From Throw In
683193,0,111.0,40.8,Head,Open Play,From Corner
683194,0,117.4,36.1,Right Foot,Open Play,From Corner
683195,1,119.2,38.0,Right Foot,Open Play,From Corner
683196,0,73.0,31.6,Right Foot,Open Play,From Keeper
683197,0,94.0,44.3,Left Foot,Open Play,From Corner
683198,0,112.1,32.4,Right Foot,Open Play,From Free Kick
683199,0,115.4,42.7,Right Foot,Open Play,From Free Kick
683200,0,116.2,44.3,Head,Open Play,Regular Play
683201,0,99.4,20.6,Right Foot,Open Play,Regular Play
683202,0,113.9,35.7,Head,Open Play,From Corner
683203,0,92.9,45.5,Right Foot,Open Play,Regular Play
683204,0,98.0,24.7,Right Foot,Open Play,Regular Play
683205,0,110.5,39.0,Head,Open Play,From Corner
683206,0,94.4,48.0,Right Foot,Open Play,From Free Kick
683207,0,105.6,47.1,Right Foot,Open Play,Regular Play
683208,1,112.7,47.3,Left Foot,Open Play,Regular Play
683209,0,100.4,34.9,Right Foot,Open Play,From Free Kick
683210,0,99.0,55.7,Left Foot,Open Play,From Throw In
683211,0,94.1,44.2,Left Foot,Open Play,From Throw In
683212,0,99.3,22.4,Right Foot,Open Play,Regular Play
683213,0,99.4,46.3,Right Foot,Open Play,Regular Play
683214,0,93.5,47.6,Right Foot,Open Play,Regular Play
683215,0,113.7,53.5,Right Foot,Open Play,From Throw In
683216,0,114.6,47.7,Head,Open Play,From Free Kick
683217,0,106.5,26.8,Left Foot,Open Play,From Throw In
683218,0,115.2,43.1,Head,Open Play,From Corner
685972,0,101.7,22.2,Right Foot,Open Play,Regular Play
685973,0,104.4,25.9,Left Foot,Open Play,From Throw In
685974,0,108.2,55.5,Left Foot,Open Play,From Throw In
685975,0,110.8,41.6,Head,Open Play,From Corner
685976,0,98.2,45.6,Left Foot,Open Play,From Corner
685977,0,106.0,37.1,Head,Open Play,From Corner
685978,1,115.5,31.0,Left Foot,Open Play,Regular Play
685979,0,104.2,55.3,Left Foot,Open Play,From Free Kick
685980,0,104.3,28.5,Left Foot,Open Play,From Keeper
685981,0,102.7,29.4,Right Foot,Open Play,Regular Play
685982,0,112.4,39.5,Head,Open Play,From Corner
685983,0,100.0,23.6,Right Foot,Open Play,From Corner
685984,0,97.0,39.2,Left Foot,Open Play,From Throw In
685985,0,110.6,38.9,Head,Open Play,Regular Play
685986,0,110.3,41.0,Head,Open Play,Regular Play
685987,0,113.1,37.7,Head,Open Play,From Corner
685988,0,96.5,45.1,Left Foot,Open Play,From Free Kick
685989,0,95.8,35.2,Left Foot,Open Play,From Corner
689601,0,93.5,42.0,Right Foot,Open Play,From Throw In
689602,0,104.3,56.4,Left Foot,Open Play,Regular Play
689603,0,69.2,44.6,Right Foot,Open Play,From Throw In
689604,0,108.3,55.9,Right Foot,Open Play,From Free Kick
689605,0,64.8,40.7,Right Foot,Open Play,From Keeper
689606,0,108.4,51.4,Right Foot,Open Play,Regular Play
689607,0,105.2,59.5,Right Foot,Open Play,Regular Play
689608,0,100.0,51.1,Left Foot,Open Play,Regular Play
689609,1,112.2,40.9,Right Foot,Open Play,Regular Play
689610,1,109.1,37.2,Left Foot,Open Play,Regular Play
689611,0,104.7,53.6,Left Foot,Open Play,From Throw In
689612,0,90.0,48.1,Right Foot,Open Play,From Throw In
689613,0,113.9,27.3,Head,Open Play,Regular Play
689614,0,93.6,52.7,Right Foot,Open Play,From Throw In
689615,0,100.2,62.3,Left Foot,Open Play,From Throw In
689616,0,101.5,42.2,Right Foot,Open Play,From Free Kick
689617,0,113.7,46.9,Right Foot,Open Play,From Free Kick
689618,0,94.5,62.0,Left Foot,Open Play,From Free Kick
689619,0,117.6,35.1,Right Foot,Open Play,From Free Kick
689620,0,111.8,35.9,Left Foot,Open Play,From Free Kick
689621,0,99.0,29.9,Right Foot,Open Play,From Free Kick
693126,0,100.9,57.3,Right Foot,Open Play,From Free Kick
693127,0,95.3,44.2,Right Foot,Open Play,From Throw In
693128,0,103.7,32.2,Right Foot,Open Play,From Free Kick
693129,0,100.8,44.2,Left Foot,Open Play,Regular Play
693130,0,113.2,26.4,Left Foot,Open Play,Regular Play
693131,0,87.5,34.9,Right Foot,Open Play,From Free Kick
693132,0,107.6,29.3,Left Foot,Open Play,From Counter
693133,1,114.1,35.3,Head,Open Play,From Corner
693134,0,104.4,46.2,Right Foot,Open Play,From Throw In
693135,0,113.7,48.8,Head,Open Play,From Corner
693136,0,107.5,41.8,Other,Open Play,From Corner
693137,0,112.5,52.4,Right Foot,Open Play,Regular Play
693138,0,109.1,26.9,Right Foot,Open Play,From Throw In
693139,0,112.1,40.6,Head,Open Play,From Corner
693140,0,111.4,39.1,Head,Open Play,From Corner
693141,0,102.9,46.2,Right Foot,Open Play,Regular Play
693142,0,106.2,41.3,Right Foot,Open Play,From Throw In
693143,0,95.5,39.1,Right Foot,Open Play,Regular Play
693144,0,91.1,37.5,Left Foot,Open Play,Regular Play
693145,0,111.0,51.6,Left Foot,Open Play,From Free Kick
693146,0,109.0,41.1,Head,Open Play,From Corner
693147,0,112.9,33.9,Head,Open Play,From Keeper
693148,1,113.5,49.1,Right Foot,Open Play,From Counter
693149,1,114.1,44.9,Head,Open Play,From Corner
693150,0,87.3,42.4,Right Foot,Free Kick,From Free Kick
693151,0,108.0,40.9,Head,Open Play,From Free Kick
693152,0,107.0,39.1,Right Foot,Open Play,From Free Kick
696540,0,99.9,27.3,Right Foot,Open Play,From Throw In
696541,0,106.5,51.0,Right Foot,Open Play,Regular Play
696542,0,95.6,28.8,Right Foot,Open Play,From Corner
696543,0,113.4,47.8,Head,Open Play,From Corner
696544,0,106.8,26.4,Right Foot,Open Play,From Corner
696545,0,94.0,28.0,Right Foot,Open Play,From Free Kick
696546,0,108.4,52.7,Right Foot,Open Play,From Counter
696547,0,110.1,44.2,Right Foot,Open Play,Regular Play
696548,0,92.6,62.0,Right Foot,Open Play,From Free Kick
696549,0,100.6,49.7,Right Foot,Open Play,Regular Play
696550,0,105.0,29.2,Right Foot,Open Play,From Throw In
696551,0,115.6,57.7,Left Foot,Open Play,From Throw In
696552,0,99.6,54.3,Left Foot,Open Play,Regular Play
696553,0,110.2,33.2,Left Foot,Open Play,Regular Play
696554,1,100.9,27.9,Left Foot,Open Play,From Free Kick
696555,0,91.6,43.7,Left Foot,Open Play,Regular Play
696556,0,61.4,39.0,Right Foot,Open Play,Regular Play
696557,0,98.9,56.7,Left Foot,Free Kick,From Free Kick
696558,0,102.8,35.7,Left Foot,Open Play,From Counter
696559,0,105.1,30.8,Right Foot,Open Play,From Keeper
696560,0,88.1,40.9,Right Foot,Open Play,Regular Play
696561,0,114.0,39.7,Head,Open Play,From Throw In
696562,0,93.1,35.4,Right Foot,Open Play,Regular Play
696563,0,95.8,37.4,Right Foot,Open Play,From Corner
696564,0,90.0,51.1,Right Foot,Open Play,Regular Play
699871,0,110.8,36.0,Left Foot,Open Play,From Throw In
699872,0,106.2,25.8,Right Foot,Open Play,From Throw In
699873,1,105.0,47.3,Right Foot,Open Play,Regular Play
699874,0,108.6,43.8,Right Foot,Open Play,Regular Play
699875,0,108.1,56.0,Right Foot,Open Play,Regular Play
699876,0,106.3,31.2,Right Foot,Open Play,From Throw In
699878,0,109.5,46.2,Head,Open Play,From Free Kick
699879,0,110.6,39.8,Head,Open Play,From Corner
699880,0,108.9,54.2,Right Foot,Open Play,From Throw In
699881,0,101.3,27.5,Right Foot,Open Play,From Throw In
699882,0,110.2,52.6,Right Foot,Open Play,From Throw In
699883,0,102.0,42.4,Head,Open Play,From Free Kick
699884,1,107.3,28.6,Right Foot,Open Play,Regular Play
699885,0,116.4,46.5,Right Foot,Open Play,From Throw In
699886,0,90.8,55.0,Right Foot,Open Play,From Keeper
699887,0,107.5,47.3,Right Foot,Open Play,Regular Play
702949,0,88.5,40.0,Right Foot,Open Play,From Keeper
702950,0,103.0,22.5,Right Foot,Open Play,From Free Kick
702951,0,98.7,56.1,Left Foot,Open Play,From Free Kick
702952,0,114.8,24.6,Right Foot,Open Play,From Corner
702953,0,100.4,31.9,Right Foot,Open Play,Regular Play
702954,0,90.1,39.5,Left Foot,Open Play,From Corner
702955,0,107.3,27.0,Right Foot,Open Play,From Goal Kick
702956,0,113.8,42.8,Left Foot,Open Play,Regular Play
702957,0,102.6,25.2,Right Foot,Open Play,From Free Kick
702958,0,88.1,49.1,Right Foot,Free Kick,From Free Kick
702959,0,99.6,12.7,Right Foot,Open Play,Regular Play
702960,1,112.4,40.2,Right Foot,Open Play,From Counter
702961,0,116.3,46.0,Head,Open Play,Regular Play
702962,0,88.4,29.3,Right Foot,Free Kick,From Free Kick
702963,0,116.3,25.1,Right Foot,Open Play,From Goal Kick
702964,1,113.7,29.9,Left Foot,Open Play,From Free Kick
702965,0,105.6,50.4,Right Foot,Open Play,From Free Kick
702967,0,100.1,47.5,Left Foot,Open Play,From Throw In
702968,0,103.1,30.4,Left Foot,Open Play,Regular Play
702970,0,103.2,26.6,Left Foot,Open Play,Regular Play
702972,0,104.3,48.0,Right Foot,Open Play,Regular Play
702973,0,107.1,50.2,Left Foot,Open Play,Regular Play
702974,0,104.4,31.2,Right Foot,Open Play,From Keeper
702975,0,83.7,28.5,Left Foot,Open Play,From Free Kick
702976,0,113.1,26.8,Left Foot,Open Play,From Goal Kick
706825,0,97.3,19.5,Right Foot,Open Play,Regular Play
706826,0,101.3,51.0,Right Foot,Open Play,From Corner
706827,1,103.6,38.3,Right Foot,Open Play,Regular Play
706828,0,90.5,36.6,Right Foot,Open Play,From Throw In
706829,0,98.2,31.7,Left Foot,Open Play,From Keeper
706830,1,105.4,38.9,Right Foot,Open Play,From Counter
706831,0,107.8,24.0,Left Foot,Open Play,Regular Play
706832,0,100.6,39.9,Right Foot,Open Play,Regular Play
706833,0,110.9,36.9,Left Foot,Open Play,Regular Play
706834,0,111.5,42.1,Left Foot,Open Play,From Free Kick
706835,0,112.2,49.3,Left Foot,Open Play,From Free Kick
706836,0,111.0,42.7,Left Foot,Open Play,From Free Kick
706837,0,96.5,33.2,Right Foot,Open Play,Regular Play
706838,0,87.3,45.5,Right Foot,Open Play,From Throw In
706839,0,107.9,22.8,Left Foot,Open Play,From Corner
710503,0,112.6,45.3,Head,Open Play,From Corner
710504,0,84.8,44.5,Right Foot,Free Kick,From Free Kick
710505,0,112.3,44.5,Head,Open Play,Regular Play
710506,0,94.6,31.1,Left Foot,Open Play,From Goal Kick
710507,0,92.4,50.7,Right Foot,Open Play,Regular Play
710508,1,105.5,29.4,Right Foot,Open Play,From Counter
710509,1,102.3,28.6,Left Foot,Open Play,From Throw In
710510,0,110.7,43.7,Left Foot,Open Play,Regular Play
710511,0,99.4,31.2,Left Foot,Open Play,Regular Play
710512,0,109.3,35.9,Head,Open Play,From Free Kick
710513,0,112.1,35.6,Head,Open Play,From Corner
710514,0,118.6,33.6,Left Foot,Open Play,From Corner
710515,0,114.3,46.2,Head,Open Play,From Corner
710516,0,116.3,54.2,Left Foot,Open Play,From Corner
710517,0,103.1,42.8,Left Foot,Open Play,Regular Play
710518,0,101.0,41.4,Left Foot,Open Play,From Throw In
710519,0,92.4,43.7,Right Foot,Open Play,From Corner
710520,0,113.2,47.5,Head,Open Play,From Free Kick
710521,1,115.8,45.9,Right Foot,Open Play,From Throw In
710522,0,112.3,51.6,Right Foot,Open Play,From Throw In
710523,0,112.4,42.3,Head,Open Play,From Free Kick
710524,1,113.4,32.9,Right Foot,Open Play,From Throw In
710525,1,110.5,41.4,Left Foot,Open Play,From Goal Kick
710526,1,115.7,42.0,Right Foot,Open Play,Regular Play
710527,0,111.9,41.1,Head,Open Play,From Corner
713496,0,109.5,21.7,Right Foot,Open Play,Regular Play
713497,1,109.3,34.0,Left Foot,Open Play,Regular Play
713498,0,105.7,50.7,Right Foot,Open Play,From Throw In
713500,0,101.0,26.8,Right Foot,Free Kick,From Free Kick
713501,0,75.5,51.4,Right Foot,Open Play,From Goal Kick
713502,0,93.0,29.8,Right Foot,Open Play,From Free Kick
713503,0,89.1,18.2,Right Foot,Open Play,Regular Play
713504,0,95.4,32.2,Right Foot,Open Play,From Counter
713505,0,98.0,43.7,Right Foot,Open Play,From Throw In
713506,0,114.5,51.7,Right Foot,Open Play,From Corner
713507,0,114.1,48.0,Head,Open Play,From Free Kick
713508,0,95.1,29.4,Right Foot,Open Play,Regular Play
713509,0,113.4,45.8,Right Foot,Open Play,From Free Kick
713510,1,113.8,45.5,Right Foot,Open Play,From Free Kick
713511,0,110.4,56.2,Right Foot,Open Play,From Throw In
716569,0,108.1,51.8,Right Foot,Open Play,Regular Play
716570,0,101.4,41.0,Right Foot,Open Play,From Corner
716571,0,104.4,33.9,Left Foot,Open Play,From Throw In
716572,0,118.9,27.3,Left Foot,Open Play,Regular Play
716573,0,93.4,31.9,Right Foot,Open Play,Regular Play
716574,0,109.9,44.7,Right Foot,Open Play,Regular Play
716576,0,104.9,43.9,Right Foot,Open Play,Regular Play
716577,0,106.4,46.3,Right Foot,Open Play,From Throw In
716578,0,108.3,42.1,Head,Open Play,From Free Kick
716579,0,113.9,43.1,Head,Open Play,From Free Kick
716580,0,98.9,39.0,Left Foot,Open Play,From Throw In
716581,0,95.9,36.0,Right Foot,Open Play,From Free Kick
716582,0,110.2,26.9,Left Foot,Open Play,From Free Kick
716583,0,113.9,35.2,Head,Open Play,From Corner
716584,0,96.5,46.5,Left Foot,Open Play,Regular Play
716585,0,108.9,50.6,Right Foot,Open Play,Regular Play
716586,0,89.3,45.5,Right Foot,Open Play,From Free Kick
716587,0,104.5,22.9,Right Foot,Open Play,From Throw In
716588,0,95.6,37.5,Right Foot,Open Play,Regular Play
716589,0,97.3,46.2,Right Foot,Open Play,From Throw In
716590,1,113.5,43.0,Left Foot,Open Play,From Throw In
716591,0,96.9,44.7,Right Foot,Open Play,From Kick Off
716592,0,86.9,36.9,Right Foot,Open Play,From Corner
716593,0,107.2,32.7,Right Foot,Open Play,From Free Kick
716594,1,110.4,33.9,Left Foot,Open Play,Regular Play
716595,0,103.1,26.3,Left Foot,Open Play,From Counter
716596,0,94.0,33.9,Right Foot,Open Play,From Goal Kick
720820,0,109.5,40.6,Head,Open Play,Regular Play
720821,0,108.4,36.4,Head,Open Play,From Corner
720822,0,91.1,55.6,Right Foot,Open Play,From Throw In
720823,0,93.4,42.9,Right Foot,Open Play,Regular Play
720824,0,106.2,34.2,Head,Open Play,From Throw In
720825,0,107.2,28.3,Left Foot,Open Play,From Free Kick
720826,0,98.4,25.3,Right Foot,Open Play,Regular Play
720827,0,91.6,55.2,Right Foot,Open Play,From Throw In
720828,0,105.7,50.6,Right Foot,Open Play,Regular Play
720829,0,73.9,8.9,Left Foot,Open Play,Regular Play
720830,0,98.2,49.0,Right Foot,Open Play,From Free Kick
720831,0,108.2,40.4,Head,Open Play,From Throw In
720832,0,95.9,27.0,Right Foot,Open Play,From Corner
723702,0,105.7,29.1,Right Foot,Open Play,Regular Play
723703,0,81.6,46.5,Right Foot,Open Play,From Throw In
723704,0,111.1,24.2,Left Foot,Open Play,From Throw In
